Player,Wy_Position,Wy_Contract expires,Wy_Team,Wy_Team within selected timeframe,Wy_Age,Wy_Birth country,Wy_Passport country,Wy_Foot,Wy_Market value,Wy_Market_value_predict,Wy_Market_value_diff,TM_Salary,TM_Salary Date,TM_Highest Market Value,TM_Date of Highest Value,TM_Joined Date,TM_Contract Until,TM_Date of Last Contract Extension,TM_Player Agent,TM_Player Name,TM_Nat.,TM_Age,TM_Club,TM_Position Detail,TM_player_href
E. Azcona,"AM,W,CF",,Inter Miami,Fort Lauderdale,18.0,Dominican Republic,"Dominican Republic, United States",,107000.0,432007.7995989222,325007.7995989222,110000,,110000,,2021-01-26,2022-12-31,,,Edison Azcona,Dominican Republic,18,Inter Miami CF II,attack - Left Winger,https://www.transfermarkt.us/edison-azcona/profil/spieler/794699
S. Alves,"CM,AM,CF",2021-11-30,Richmond Kickers,Richmond Kickers,25.0,Brazil,"Brazil, United States",,80250.0,93877.85969983914,13627.859699839144,,,,,,,,,,,,,,
J. Pérez,"CM,CF",,Dundalk,Forward Madison,24.0,United States,"United States, Mexico",left,80250.0,76251.97156898571,-3998.028431014289,,,,,,,,,,,,,,
A. Panchot,CF,,Union Omaha,Union Omaha,25.0,United States,United States,right,80250.0,106546.25184511488,26296.25184511488,,,,,,,,,,,,,,
T. Jacquel,CF,,North Texas,North Texas,24.0,France,France,,80250.0,121852.90807672146,41602.90807672146,83000,,83000,,2022-01-08,2023-06-30,,,Thibaut Jacquel,France,24 (25),North Texas SC,attack - Centre-Forward,https://www.transfermarkt.us/thibaut-jacquel/profil/spieler/635970
A. Jackson,"AM,CF",2022-12-31,Minnesota United,North Carolina FC,20.0,United States,United States,,80250.0,111976.73907511105,31726.73907511105,83000,,83000,,2022-03-23,2022-11-30,,,Aziel Jackson,United States,20,North Carolina FC,midfield - Attacking Midfield,https://www.transfermarkt.us/aziel-jackson/profil/spieler/889193
B. Frischknecht,CF,,Chattanooga Red Wolves,Chattanooga Red Wolves,26.0,United States,United States,,80250.0,90752.05442991253,10502.054429912532,83000,,110000,,2021-12-01,,,Felkrem,Blake Frischknecht,United States,26,Chattanooga Red Wolves SC,attack - Centre-Forward,https://www.transfermarkt.us/blake-frischknecht/profil/spieler/676876
R. Michael,"W,CF",,Tormenta,Tormenta,22.0,Sierra Leone,Sierra Leone,unknown,80250.0,77864.22379987208,-2385.776200127919,83000,,83000,,2022-03-22,2022-11-30,,,Rodney Michael,Sierra Leone,22,South Georgia Tormenta FC,attack - Right Winger,https://www.transfermarkt.us/rodney-michael/profil/spieler/866504
A. Bruce,"AM,CF",,North Texas,North Texas,23.0,England,England,right,80250.0,95853.45748556267,15603.45748556267,83000,,138000,,2022-03-22,2022-11-30,,Beswicks Sports Ltd,Alex Bruce,England-United States,23,North Texas SC,attack - Centre-Forward,https://www.transfermarkt.us/alex-bruce/profil/spieler/561040
K. Strickler,"W,CF",,Tormenta,Tormenta,23.0,United States,United States,,80250.0,94943.83930282129,14693.839302821289,83000,,83000,,2021-12-01,,,Ascension Athletes,Kristo Strickler,Philippines,23,South Georgia Tormenta FC,midfield - Attacking Midfield,https://www.transfermarkt.us/kristo-strickler/profil/spieler/638677
K. Strickler,"W,CF",,Tormenta,Tormenta,23.0,United States,United States,,80250.0,94943.83930282129,14693.839302821289,83000,,83000,,2021-12-01,,,Ascension Athletes,Kristo Strickler,Philippines,23,South Georgia Tormenta FC,midfield - Attacking Midfield,https://www.transfermarkt.us/kristo-strickler/profil/spieler/638677
K. Strickler,"W,CF",,Tormenta,Tormenta,23.0,United States,United States,,80250.0,94943.83930282129,14693.839302821289,83000,,83000,,2021-12-01,,,Ascension Athletes,Kristo Strickler,Philippines,23,South Georgia Tormenta FC,midfield - Attacking Midfield,https://www.transfermarkt.us/kristo-strickler/profil/spieler/638677
T. Simpson,"W,CF",,Molynes United,North Carolina FC,22.0,Jamaica,Jamaica,both,80250.0,90870.29301528548,10620.293015285482,83000,,83000,,2022-01-01,,,ANTHONY FINNIGAN T/A PLAYERS,Thorn Simpson,Jamaica,23 (24),North Carolina FC,attack - Centre-Forward,https://www.transfermarkt.us/thorn-simpson/profil/spieler/880075
J. Ibarra,"W,CF",,Greenville Triumph,Greenville Triumph,24.0,United States,United States,right,80250.0,139211.5985344527,58961.5985344527,83000,,83000,,2021-04-20,2022-11-30,2022-01-19,,Jesus Ibarra,United States,23 (24),Greenville Triumph SC,attack - Left Winger,https://www.transfermarkt.us/jesus-ibarra/profil/spieler/650447
A. Diakhate,"W,CF",,Tucson,Tucson,27.0,Senegal,Senegal,right,80250.0,256224.4635953399,175974.4635953399,,,,,,,,,,,,,,
N. Fuson,"AM,W,CF",,Columbus Crew II,Forward Madison,22.0,United States,United States,,80250.0,108211.43253329926,27961.43253329926,83000,,83000,,2022-02-18,2022-11-30,,ICM Stellar Sports,Noah Fuson,United States,21 (22),Forward Madison FC,attack - Centre-Forward,https://www.transfermarkt.us/noah-fuson/profil/spieler/802208
F. Pérez,CF,2021-11-30,Tucson,Tucson,25.0,Argentina,Argentina,left,53500.0,149070.39151148495,95570.39151148495,,,,,,,,,,,,,,
Y. Subah,CF,,Real Monarchs,North Carolina FC,17.0,United States,United States,unknown,53500.0,725497.927021344,671997.927021344,,,,,,,,,,,,,,
A. Marshall,CF,,Chattanooga Red Wolves,Chattanooga Red Wolves,,United States,United States,,0.0,3274194.3864143398,3274194.3864143398,,,,,,,,,,,,,,
C. Zaragoza,"AM,CF",,Chattanooga Red Wolves,Chattanooga Red Wolves,18.0,United States,United States,unknown,0.0,725497.927021344,725497.927021344,,,,,,,,,,,,,,
K. Poku,CF,,Toronto II,Toronto II,17.0,Canada,Canada,,0.0,3274194.3864143398,3274194.3864143398,,,,,,,,,,,,,,
N.  Greenidge-Duncan,CF,,Toronto II,Toronto II,18.0,Canada,Canada,unknown,0.0,3274194.3864143398,3274194.3864143398,,,,,,,,,,,,,,
E. Vanacore-Decker,"W,CF",2021-11-30,Union Omaha,Union Omaha,27.0,United States,United States,right,0.0,103475.95272294077,103475.95272294077,,,,,,,,,,,,,,
E. N'For,"W,CF",,Union Omaha,Union Omaha,25.0,Cameroon,Cameroon,,0.0,94040.53318367165,94040.53318367165,110000,,138000,,2021-12-01,,,,Elma N'For,Cameroon,26,Union Omaha,attack - Centre-Forward,https://www.transfermarkt.us/elma-nfor/profil/spieler/663309
E. N'For,"W,CF",,Union Omaha,Union Omaha,25.0,Cameroon,Cameroon,,0.0,94040.53318367165,94040.53318367165,110000,,138000,,2021-12-01,,,,Elma N'For,Cameroon,26,Union Omaha,attack - Centre-Forward,https://www.transfermarkt.us/elma-nfor/profil/spieler/663309
E. N'For,"W,CF",,Union Omaha,Union Omaha,25.0,Cameroon,Cameroon,,0.0,94040.53318367165,94040.53318367165,110000,,138000,,2021-12-01,,,,Elma N'For,Cameroon,26,Union Omaha,attack - Centre-Forward,https://www.transfermarkt.us/elma-nfor/profil/spieler/663309
M. Tsicoulias,"W,CF",,Virginia Cavaliers,New England II,18.0,United States,United States,,0.0,119505.71473526933,119505.71473526933,,,,,2021-08-01,,,,Michael Tsicoulias,United States,18 (19),New England Revolution II,attack - Centre-Forward,https://www.transfermarkt.us/michael-tsicoulias/profil/spieler/796428
T.Johnson,CF,,Richmond Kickers,Richmond Kickers,17.0,United States,United States,,0.0,3274194.3864143398,3274194.3864143398,,,,,,,,,,,,,,
R. Torres,CF,,North Texas,North Texas,19.0,United States,United States,,0.0,3274194.3864143398,3274194.3864143398,,,,,,,,,,,,,,
Gabriel Morais,CF,,North Texas,North Texas,19.0,Brazil,Brazil,right,0.0,90384.34372459778,90384.34372459778,,,,,,,,,,,,,,
H. Mbongue,"AM,CF",,Toronto II,Toronto II,17.0,Canada,Canada,,0.0,940458.2263409075,940458.2263409075,,,,,,,,,,,,,,
H. González,CF,,Richmond Kickers,Richmond Kickers,29.0,Argentina,Argentina,,0.0,95107.96829760102,95107.96829760102,,,,,,,,,,,,,,
D. Hernandez,"AM,CF",,North Texas,North Texas,23.0,United States,United States,,0.0,1089479.5144050536,1089479.5144050536,,,,,,,,,,,,,,
R. Rivera,CF,,Union Omaha,Union Omaha,24.0,Puerto Rico,Puerto Rico,,0.0,102948.87753667256,102948.87753667256,55000,,55000,,2021-08-11,2022-11-30,2022-02-10,,Ricardo Rivera,Puerto Rico-United States,24 (25),Union Omaha,attack - Centre-Forward,https://www.transfermarkt.us/ricardo-rivera/profil/spieler/457588
J. Casas,CF,,Chicago Fire,Forward Madison,18.0,United States,United States,,0.0,3032966.5643144604,3032966.5643144604,,,,,,,,,,,,,,
